employee_id,is_promoted,prediction,probability
34841,0,0.0,"[0.927133941698051,0.07286605830194903]"
34848,0,0.0,"[0.9231367905590864,0.07686320944091365]"
34860,0,0.0,"[0.8936702809623251,0.1063297190376749]"
34861,0,0.0,"[0.924460885940557,0.07553911405944304]"
34868,0,0.0,"[0.9348579185179727,0.06514208148202717]"
34872,0,0.0,"[0.9052944732261368,0.09470552677386322]"
34873,0,0.0,"[0.933859385836388,0.06614061416361201]"
34878,0,0.0,"[0.9055395488963475,0.09446045110365252]"
34887,0,0.0,"[0.929389926989916,0.07061007301008397]"
34889,0,0.0,"[0.9188074257047919,0.08119257429520822]"
34890,0,0.0,"[0.8971419852571585,0.10285801474284155]"
34895,0,0.0,"[0.9329694632986533,0.06703053670134675]"
34899,0,0.0,"[0.8280651337846374,0.17193486621536258]"
34901,0,0.0,"[0.9314279915572651,0.06857200844273492]"
34924,0,0.0,"[0.9325516645360942,0.06744833546390586]"
34928,0,0.0,"[0.9186136972635081,0.081386302736492]"
34941,1,0.0,"[0.8778020412817485,0.1221979587182514]"
34956,0,0.0,"[0.9336652305194321,0.06633476948056798]"
34967,0,0.0,"[0.938208385225443,0.061791614774556976]"
34974,0,0.0,"[0.9267497702598274,0.07325022974017266]"
34978,0,0.0,"[0.9307287257191601,0.06927127428083989]"
34984,0,0.0,"[0.9279835245760814,0.07201647542391867]"
34994,0,0.0,"[0.9288217395665954,0.07117826043340456]"
34999,0,0.0,"[0.9248201027797426,0.07517989722025743]"
35004,0,0.0,"[0.8871754254994628,0.11282457450053705]"
35006,0,0.0,"[0.9293826981767181,0.07061730182328184]"
35011,0,0.0,"[0.9267685667628058,0.07323143323719411]"
35021,0,0.0,"[0.9053352294438252,0.09466477055617491]"
35031,0,0.0,"[0.9056258539114872,0.09437414608851288]"
35032,0,0.0,"[0.8754135982858489,0.12458640171415114]"
35035,1,0.0,"[0.6070995442834684,0.3929004557165316]"
35036,0,0.0,"[0.9248002361828128,0.07519976381718714]"
35047,0,0.0,"[0.9227223725322591,0.07727762746774083]"
35056,0,0.0,"[0.935754952840989,0.06424504715901098]"
35060,0,0.0,"[0.9353176395761829,0.06468236042381717]"
35070,0,0.0,"[0.9228030495926062,0.07719695040739374]"
35084,1,0.0,"[0.9053352294438252,0.09466477055617491]"
35093,1,0.0,"[0.9161056173186982,0.08389438268130173]"
35109,0,0.0,"[0.9364421117830591,0.06355788821694082]"
35112,0,0.0,"[0.8932430989188171,0.10675690108118281]"
35113,0,0.0,"[0.9308042937937041,0.06919570620629584]"
35116,0,0.0,"[0.9054675358549952,0.0945324641450048]"
35119,0,0.0,"[0.9175382636790702,0.08246173632092973]"
35144,0,0.0,"[0.9338949411810689,0.0661050588189312]"
35150,0,0.0,"[0.8883570695215011,0.11164293047849899]"
35157,0,0.0,"[0.9160226027735213,0.08397739722647862]"
35163,0,0.0,"[0.9331485427725729,0.0668514572274271]"
35171,0,0.0,"[0.9172243753843574,0.08277562461564256]"
35184,0,0.0,"[0.9293725697829,0.07062743021710001]"
35186,1,0.0,"[0.8754135982858489,0.12458640171415114]"
35193,0,0.0,"[0.9284584383005404,0.07154156169945955]"
35205,0,0.0,"[0.9066477463096663,0.09335225369033366]"
35206,0,0.0,"[0.9297739985825273,0.07022600141747277]"
35207,0,0.0,"[0.8927243386080638,0.10727566139193632]"
35211,0,0.0,"[0.9330156710586244,0.06698432894137574]"
35212,0,0.0,"[0.9265527621335934,0.07344723786640658]"
35218,0,0.0,"[0.9311637454107788,0.06883625458922114]"
35225,0,0.0,"[0.8782137186513358,0.12178628134866426]"
35229,0,0.0,"[0.9366976425666877,0.06330235743331228]"
35231,0,0.0,"[0.9283335456581682,0.07166645434183178]"
35242,0,0.0,"[0.9279369960300009,0.07206300396999912]"
35247,0,0.0,"[0.9340041092917486,0.06599589070825151]"
35252,0,0.0,"[0.8811681197115828,0.11883188028841714]"
35257,0,0.0,"[0.9279835245760814,0.07201647542391867]"
35269,0,0.0,"[0.9316448129774533,0.06835518702254678]"
35271,0,0.0,"[0.9250587463920557,0.07494125360794432]"
35282,0,0.0,"[0.9190527569671567,0.08094724303284336]"
35287,0,0.0,"[0.9056258539114872,0.09437414608851288]"
35317,0,0.0,"[0.9263028731347326,0.07369712686526743]"
35332,0,0.0,"[0.9313676869188885,0.06863231308111158]"
35343,0,0.0,"[0.9303762250204755,0.06962377497952456]"
35344,0,0.0,"[0.9342297502412348,0.06577024975876526]"
35349,0,0.0,"[0.9285475006009045,0.07145249939909547]"
35364,0,0.0,"[0.9213768994919751,0.07862310050802487]"
35365,0,0.0,"[0.933197312832296,0.0668026871677039]"
35388,0,0.0,"[0.9314279915572651,0.06857200844273492]"
35389,0,0.0,"[0.9318847281811427,0.06811527181885742]"
35391,0,0.0,"[0.9262317101278379,0.07376828987216219]"
35392,0,0.0,"[0.9423108341323838,0.05768916586761624]"
35397,0,0.0,"[0.9358247156796439,0.06417528432035613]"
35398,0,0.0,"[0.917807209762209,0.08219279023779111]"
35402,1,0.0,"[0.8867182461492878,0.11328175385071212]"
35409,0,0.0,"[0.9278970156087165,0.07210298439128349]"
35413,0,0.0,"[0.8980715920407969,0.10192840795920306]"
35415,0,0.0,"[0.92424723529865,0.07575276470134991]"
35416,0,0.0,"[0.9340594930468409,0.06594050695315903]"
35420,0,0.0,"[0.9354865360810122,0.06451346391898775]"
35424,0,0.0,"[0.8883446677404109,0.11165533225958914]"
35427,0,0.0,"[0.9265527621335934,0.07344723786640658]"
35429,0,0.0,"[0.9340594930468409,0.06594050695315903]"
35430,0,0.0,"[0.9316679067609545,0.06833209323904554]"
35432,0,0.0,"[0.9337577058066497,0.06624229419335029]"
35437,0,0.0,"[0.9251074046204388,0.0748925953795612]"
35444,0,0.0,"[0.922303581638332,0.07769641836166793]"
35451,0,0.0,"[0.928071561812314,0.07192843818768607]"
35462,0,0.0,"[0.9316448129774533,0.06835518702254678]"
35470,0,0.0,"[0.933191785832444,0.0668082141675561]"
35471,0,0.0,"[0.8968473425046314,0.10315265749536863]"
35488,0,0.0,"[0.8975019928371024,0.1024980071628975]"
35495,0,0.0,"[0.9329440145291558,0.06705598547084422]"
35503,0,0.0,"[0.9232277260417202,0.07677227395827987]"
35512,0,0.0,"[0.9242262707210507,0.07577372927894932]"
35522,0,0.0,"[0.8958339147213352,0.10416608527866471]"
35535,0,0.0,"[0.9000487703578485,0.09995122964215156]"
35558,0,0.0,"[0.9010149885143603,0.09898501148563962]"
35559,0,0.0,"[0.9282478627063793,0.07175213729362064]"
35560,1,0.0,"[0.8966143572424538,0.10338564275754616]"
35562,0,0.0,"[0.9279971988981324,0.07200280110186771]"
35563,0,0.0,"[0.9330215286380501,0.06697847136194987]"
35568,0,0.0,"[0.9281205229186971,0.07187947708130292]"
35573,1,0.0,"[0.9287377536348407,0.07126224636515933]"
35577,0,0.0,"[0.918426641220184,0.08157335877981596]"
35584,0,0.0,"[0.9242972026765925,0.07570279732340748]"
35621,0,0.0,"[0.9279876376551053,0.07201236234489469]"
35624,0,0.0,"[0.9357873287393029,0.06421267126069707]"
35631,0,0.0,"[0.9334150911955734,0.0665849088044265]"
35632,0,0.0,"[0.9288253676387526,0.0711746323612474]"
35634,0,0.0,"[0.875488562494911,0.12451143750508892]"
35640,0,0.0,"[0.9357931459197244,0.06420685408027561]"
35648,0,0.0,"[0.9340799120564718,0.0659200879435282]"
35649,0,0.0,"[0.9294686332568989,0.07053136674310108]"
35652,0,0.0,"[0.9300872727070372,0.06991272729296277]"
35655,0,0.0,"[0.8949434945060232,0.10505650549397681]"
35657,0,0.0,"[0.935649150826772,0.06435084917322789]"
35684,1,0.0,"[0.909488117224273,0.09051188277572696]"
35689,0,0.0,"[0.921099842021057,0.07890015797894301]"
35693,0,0.0,"[0.9358649494462813,0.06413505055371868]"
35701,1,0.0,"[0.9310948898866567,0.06890511011334338]"
35703,0,0.0,"[0.9280630732919195,0.07193692670808041]"
35706,0,0.0,"[0.9032170301186024,0.09678296988139756]"
35707,0,0.0,"[0.9075507026648573,0.09244929733514272]"
35731,0,0.0,"[0.9265474115480454,0.07345258845195464]"
35739,0,0.0,"[0.9391883681669461,0.06081163183305391]"
35750,0,0.0,"[0.927381288693043,0.07261871130695685]"
35755,0,0.0,"[0.9279835245760814,0.07201647542391867]"
35756,0,0.0,"[0.9289992672691997,0.07100073273080024]"
35758,0,0.0,"[0.9395130343048566,0.060486965695143446]"
35766,0,0.0,"[0.9202018828592693,0.07979811714073073]"
35786,0,0.0,"[0.9261285025512233,0.07387149744877672]"
35788,0,0.0,"[0.8962189120078062,0.1037810879921937]"
35789,0,0.0,"[0.9112864497704091,0.08871355022959095]"
35792,0,0.0,"[0.9340594930468409,0.06594050695315903]"
35797,0,0.0,"[0.9304763486685284,0.06952365133147162]"
35800,0,0.0,"[0.9299706242143897,0.07002937578561028]"
35801,0,0.0,"[0.9252567745210128,0.07474322547898714]"
35803,0,0.0,"[0.9380307688908961,0.06196923110910394]"
35804,0,0.0,"[0.9305662873635433,0.0694337126364567]"
35811,0,0.0,"[0.9024051725839565,0.0975948274160435]"
35826,0,0.0,"[0.9316911725233737,0.06830882747662627]"
35844,0,0.0,"[0.9264257479990706,0.07357425200092937]"
35846,0,0.0,"[0.9340594930468409,0.06594050695315903]"
35849,0,0.0,"[0.9306448391245691,0.06935516087543092]"
35850,0,0.0,"[0.9248431803554243,0.07515681964457563]"
35856,0,0.0,"[0.8995193490569656,0.10048065094303446]"
35873,0,0.0,"[0.928025121457761,0.07197487854223912]"
35882,0,0.0,"[0.930412116355047,0.06958788364495304]"
35890,0,0.0,"[0.927642819813523,0.07235718018647702]"
35891,0,0.0,"[0.8890310125146303,0.11096898748536961]"
35892,1,0.0,"[0.9137982131345856,0.08620178686541441]"
35895,0,0.0,"[0.9244251280737792,0.0755748719262208]"
35898,0,0.0,"[0.9320468415525629,0.06795315844743718]"
35901,0,0.0,"[0.9384377879181347,0.06156221208186533]"
35912,0,0.0,"[0.9306854621392965,0.06931453786070345]"
35914,0,0.0,"[0.922986671367728,0.07701332863227192]"
35934,0,0.0,"[0.9300501729302281,0.069949827069772]"
35935,0,0.0,"[0.886734000285526,0.1132659997144741]"
35941,0,0.0,"[0.9258790870280013,0.07412091297199881]"
35946,0,0.0,"[0.9051365052005388,0.09486349479946118]"
35975,0,0.0,"[0.9342829317314992,0.0657170682685008]"
35976,0,0.0,"[0.8818397624081988,0.1181602375918011]"
35981,0,0.0,"[0.9333243269668189,0.06667567303318114]"
35991,0,0.0,"[0.9360669414824568,0.06393305851754318]"
36011,0,0.0,"[0.8790534087577399,0.12094659124226005]"
36031,0,0.0,"[0.9163487900336805,0.0836512099663194]"
36034,0,0.0,"[0.931800381418216,0.06819961858178407]"
36043,0,0.0,"[0.9239748707709875,0.07602512922901254]"
36044,0,0.0,"[0.9332691217281622,0.06673087827183774]"
36062,0,0.0,"[0.9326249045451585,0.0673750954548415]"
36068,0,0.0,"[0.9343850753204674,0.06561492467953252]"
36069,0,0.0,"[0.9280630732919195,0.07193692670808041]"
36083,0,0.0,"[0.9287594922576788,0.07124050774232119]"
36096,0,0.0,"[0.9265527621335934,0.07344723786640658]"
36098,0,0.0,"[0.9336569674928665,0.06634303250713339]"
36111,0,0.0,"[0.9347891611074797,0.06521083889252043]"
36119,0,0.0,"[0.9040314225608611,0.09596857743913885]"
36126,0,0.0,"[0.908539278821287,0.09146072117871291]"
36128,1,0.0,"[0.8911524034969858,0.10884759650301416]"
36135,0,0.0,"[0.935228085803726,0.06477191419627407]"
36144,0,0.0,"[0.9319234932865723,0.06807650671342767]"
36146,0,0.0,"[0.8917753797313069,0.10822462026869298]"
36155,0,0.0,"[0.9364254560018976,0.06357454399810238]"
36160,0,0.0,"[0.9284120421519252,0.07158795784807473]"
36164,0,0.0,"[0.9264328275525436,0.07356717244745631]"
36166,0,0.0,"[0.9249353984019623,0.0750646015980378]"
36175,0,0.0,"[0.8784165058791319,0.12158349412086804]"
36177,0,0.0,"[0.9253573210422174,0.0746426789577827]"
36181,0,0.0,"[0.897654441397783,0.10234555860221697]"
36183,0,0.0,"[0.9340594930468409,0.06594050695315903]"
36191,0,0.0,"[0.9319096594720633,0.06809034052793671]"
36194,0,0.0,"[0.8943012372267113,0.10569876277328875]"
36195,0,0.0,"[0.9313453298672202,0.06865467013277976]"
36204,0,0.0,"[0.931738481495082,0.068261518504918]"
36226,0,0.0,"[0.9382764123523363,0.06172358764766377]"
36233,1,0.0,"[0.8467897188839701,0.1532102811160298]"
36235,0,0.0,"[0.9177199723136212,0.08228002768637876]"
36240,0,0.0,"[0.9284300026301316,0.07156999736986826]"
36241,0,0.0,"[0.9242823118917589,0.07571768810824109]"
36246,0,0.0,"[0.9310367123937658,0.06896328760623421]"
36255,0,0.0,"[0.9339460148912032,0.06605398510879672]"
36258,0,0.0,"[0.9348206175290603,0.0651793824709397]"
36265,0,0.0,"[0.9278955070198209,0.07210449298017911]"
36274,0,0.0,"[0.9294274875556324,0.0705725124443676]"
36288,0,0.0,"[0.9015610040347146,0.09843899596528531]"
36289,0,0.0,"[0.9310992547276398,0.0689007452723603]"
36290,1,0.0,"[0.928424511437353,0.07157548856264698]"
36291,0,0.0,"[0.9298829539260216,0.07011704607397848]"
36292,0,0.0,"[0.9302024434889578,0.06979755651104229]"
36293,0,0.0,"[0.882452312230821,0.117547687769179]"
36297,0,0.0,"[0.9256311509784793,0.07436884902152066]"
36299,0,0.0,"[0.8929601282359996,0.10703987176400044]"
36305,0,0.0,"[0.9339768785811097,0.06602312141889033]"
36309,0,0.0,"[0.901437151442305,0.09856284855769509]"
36311,0,0.0,"[0.905695385388638,0.09430461461136194]"
36315,0,0.0,"[0.8760064325475532,0.12399356745244683]"
36318,0,0.0,"[0.8966918119214293,0.10330818807857065]"
36319,0,0.0,"[0.9243052543516874,0.07569474564831256]"
36321,0,0.0,"[0.9322212051469626,0.06777879485303744]"
36336,0,0.0,"[0.9075293540250436,0.09247064597495634]"
36342,0,0.0,"[0.9292830346348526,0.07071696536514732]"
36349,0,0.0,"[0.9264640362573637,0.07353596374263631]"
36367,0,0.0,"[0.9331485427725729,0.0668514572274271]"
36369,0,0.0,"[0.9340594930468409,0.06594050695315903]"
36379,0,0.0,"[0.9291856793700504,0.07081432062994959]"
36380,0,0.0,"[0.9353540578124405,0.0646459421875594]"
36384,0,0.0,"[0.9310097277563977,0.06899027224360235]"
36385,0,0.0,"[0.9375463435055813,0.06245365649441859]"
36394,1,0.0,"[0.9288729335077589,0.07112706649224107]"
36404,0,0.0,"[0.926835763084171,0.07316423691582892]"
36408,0,0.0,"[0.9226324499468903,0.07736755005310968]"
36410,0,0.0,"[0.9349619858744783,0.06503801412552168]"
36411,0,0.0,"[0.891306684315077,0.108693315684923]"
36420,0,0.0,"[0.9193808287876271,0.08061917121237304]"
36438,0,0.0,"[0.9249064423599515,0.07509355764004852]"
36459,0,0.0,"[0.932969423252157,0.06703057674784298]"
36469,0,0.0,"[0.8889718806177264,0.1110281193822737]"
36477,0,0.0,"[0.9239041746379164,0.0760958253620836]"
36493,0,0.0,"[0.9260436484048765,0.07395635159512357]"
36494,0,0.0,"[0.930311924298932,0.06968807570106798]"
36495,0,0.0,"[0.9337712557779763,0.06622874422202366]"
36496,0,0.0,"[0.9210479798204945,0.07895202017950555]"
36499,0,0.0,"[0.9333121931794246,0.06668780682057542]"
36505,1,0.0,"[0.877276954903524,0.12272304509647602]"
36508,0,0.0,"[0.9284732300609533,0.07152676993904675]"
36509,1,0.0,"[0.8933113229836377,0.10668867701636227]"
36519,0,0.0,"[0.9165486290314293,0.08345137096857076]"
36523,0,0.0,"[0.8865792580026371,0.11342074199736281]"
36529,0,0.0,"[0.931810599179441,0.06818940082055897]"
36536,0,0.0,"[0.9283690089555809,0.07163099104441913]"
36544,0,0.0,"[0.9321851159961086,0.06781488400389132]"
36548,0,0.0,"[0.9290057625111585,0.07099423748884147]"
36565,0,0.0,"[0.9278285116313281,0.07217148836867193]"
36571,0,0.0,"[0.9367460688796991,0.06325393112030075]"
36572,0,0.0,"[0.9234758876694302,0.0765241123305698]"
36576,0,0.0,"[0.932335623714908,0.06766437628509206]"
36577,0,0.0,"[0.9236147469917918,0.0763852530082082]"
36590,0,0.0,"[0.926120396698861,0.07387960330113891]"
36592,0,0.0,"[0.9331485427725729,0.0668514572274271]"
36608,0,0.0,"[0.9288745921505185,0.07112540784948149]"
36632,0,0.0,"[0.932314460763194,0.06768553923680591]"
36639,0,0.0,"[0.9320117423156654,0.06798825768433463]"
36642,0,0.0,"[0.9210209750490596,0.0789790249509405]"
36646,0,0.0,"[0.9285377085941275,0.07146229140587253]"
36655,1,0.0,"[0.9299586527634556,0.07004134723654441]"
36656,0,0.0,"[0.9383953087326782,0.06160469126732186]"
36660,0,0.0,"[0.9022841920657588,0.09771580793424121]"
36661,0,0.0,"[0.9340594930468409,0.06594050695315903]"
36668,0,0.0,"[0.883860669977837,0.11613933002216299]"
36670,0,0.0,"[0.9053352294438252,0.09466477055617491]"
36673,0,0.0,"[0.9050833237102743,0.0949166762897257]"
36676,1,0.0,"[0.9057172492213404,0.09428275077865955]"
36689,1,0.0,"[0.8687551793508841,0.13124482064911583]"
36691,0,0.0,"[0.9381250405167751,0.06187495948322491]"
36697,0,0.0,"[0.9318956500849191,0.06810434991508092]"
36700,0,0.0,"[0.9351759152111341,0.06482408478886602]"
36708,0,0.0,"[0.9251405522135818,0.07485944778641816]"
36710,0,0.0,"[0.9269196914718056,0.07308030852819443]"
36721,0,0.0,"[0.9331485427725729,0.0668514572274271]"
36722,0,0.0,"[0.9264965236990179,0.07350347630098211]"
36733,0,0.0,"[0.8949774117159145,0.10502258828408553]"
36737,0,0.0,"[0.9328867250330539,0.06711327496694608]"
36741,0,0.0,"[0.9237186165109226,0.07628138348907737]"
36742,0,0.0,"[0.8810918009647513,0.11890819903524873]"
36749,0,0.0,"[0.9346523830976114,0.06534761690238845]"
36755,0,0.0,"[0.9016489590619291,0.09835104093807097]"
36762,0,0.0,"[0.8920063045388845,0.10799369546111554]"
36763,0,0.0,"[0.9334099184687243,0.06659008153127577]"
36768,0,0.0,"[0.9285818534618749,0.07141814653812495]"
36772,0,0.0,"[0.9288309682729342,0.07116903172706589]"
36774,0,0.0,"[0.9325898626232122,0.06741013737678785]"
36779,0,0.0,"[0.930838143553283,0.06916185644671705]"
36786,0,0.0,"[0.9339096548620781,0.06609034513792199]"
36789,0,0.0,"[0.9242153613765854,0.0757846386234145]"
36791,0,0.0,"[0.9314023684143878,0.06859763158561223]"
36810,0,0.0,"[0.9303426399226999,0.06965736007730007]"
36818,0,0.0,"[0.9316448129774533,0.06835518702254678]"
36829,0,0.0,"[0.936529980881746,0.06347001911825405]"
36839,0,0.0,"[0.9354321054437461,0.0645678945562539]"
36859,0,0.0,"[0.9265527621335934,0.07344723786640658]"
36861,0,0.0,"[0.901800557146032,0.09819944285396802]"
36865,1,0.0,"[0.9248201027797426,0.07517989722025743]"
36876,0,0.0,"[0.9303155398856318,0.06968446011436827]"
36878,0,0.0,"[0.9305662873635433,0.0694337126364567]"
36884,0,0.0,"[0.8959785233171469,0.10402147668285311]"
36886,1,0.0,"[0.8009598381164198,0.1990401618835802]"
36907,0,0.0,"[0.9271013341749981,0.07289866582500189]"
36914,1,0.0,"[0.9210281154070973,0.07897188459290268]"
36921,0,0.0,"[0.9017835033044734,0.0982164966955266]"
36926,0,0.0,"[0.9319247832032961,0.06807521679670395]"
36928,0,0.0,"[0.9305479766508229,0.06945202334917712]"
36931,0,0.0,"[0.9314279915572651,0.06857200844273492]"
36936,1,0.0,"[0.9332429530508299,0.06675704694917]"
36943,0,0.0,"[0.9294450834157421,0.07055491658425798]"
36950,0,0.0,"[0.9374953860262245,0.06250461397377552]"
36963,0,0.0,"[0.9250232438238422,0.07497675617615777]"
36968,0,0.0,"[0.935768868792241,0.06423113120775914]"
36970,0,0.0,"[0.9221529273388579,0.07784707266114212]"
36972,0,0.0,"[0.9346793553287327,0.06532064467126733]"
36977,0,0.0,"[0.928424511437353,0.07157548856264698]"
36984,0,0.0,"[0.9294821006946012,0.07051789930539873]"
37003,0,0.0,"[0.9314228290882626,0.06857717091173743]"
37008,0,0.0,"[0.8999549075250267,0.1000450924749732]"
37015,0,0.0,"[0.9139954505565286,0.08600454944347138]"
37018,0,0.0,"[0.9152302943950232,0.08476970560497676]"
37025,0,0.0,"[0.9378167502963694,0.06218324970363072]"
37032,0,0.0,"[0.8856672559212945,0.11433274407870554]"
37035,0,0.0,"[0.9313474467899445,0.06865255321005545]"
37041,0,0.0,"[0.9383588541770966,0.0616411458229033]"
37044,0,0.0,"[0.8928393905998913,0.1071606094001088]"
37046,0,0.0,"[0.9229091046832165,0.07709089531678348]"
37049,0,0.0,"[0.9006751415209431,0.09932485847905696]"
37052,0,0.0,"[0.8822607637242476,0.11773923627575249]"
37054,0,0.0,"[0.928146490977555,0.07185350902244511]"
37067,0,0.0,"[0.9273576034096757,0.07264239659032441]"
37086,0,0.0,"[0.9283504539142935,0.07164954608570652]"
37087,1,0.0,"[0.9276630412189647,0.07233695878103538]"
37109,1,0.0,"[0.5335495561542093,0.46645044384579065]"
37110,0,0.0,"[0.9255530859830957,0.07444691401690436]"
37119,0,0.0,"[0.9365072671675787,0.06349273283242131]"
37151,0,0.0,"[0.9312476553662475,0.06875234463375243]"
37158,0,0.0,"[0.9331485427725729,0.0668514572274271]"
37160,0,0.0,"[0.9316911725233737,0.06830882747662627]"
37164,0,0.0,"[0.9278970156087165,0.07210298439128349]"
37172,0,0.0,"[0.9304215778133182,0.0695784221866818]"
37175,0,0.0,"[0.925547486552827,0.07445251344717298]"
37179,0,0.0,"[0.9255771406294869,0.07442285937051302]"
37183,0,0.0,"[0.9251990807351246,0.07480091926487542]"
